Gate,Dielectric,Substrate,t_HK_nm,t_IL_nm,Nsub,L_nm,VDD,T_K,VTH_V,VTH_long_V,ION_uAum,SS_mVdec,gm_uSum,COX_Fm2,EOT_nm,IG_Aum,J_G_Acm2,Eox_MVcm,VBD_V,dT_K,T_junction_K,Rel_score,ION_IOFF,tau_ps,lambda_nm,SCE_short,DIBL_coeff,DIBL_mVV,feasible,infeasible_reasons,CMOS_pass,Dit_flag,cryst_risk,phi_F_V,Cdep_Fm2,EBD_HK,CBO_HK,kappa
Poly-Si (n+),SiO₂,InP,7.33,0.0,6126582239303086.0,90.2,1.137,399.1,-0.545,-0.2914,1639.1074,82.77,974.5056,0.0047,7.33,4.8988e-17,5.431e-12,1.551,7.33,25.743,424.84,0.35,1.0,0.2948,110.913,True,0.223,223.0,False,DIBL=223mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.6079,0.0002,10.0,3.5,3.9
Poly-Si (n+),SiON,Si,8.54,0.43,4343771197573255.0,83.0,1.713,302.4,-0.5319,-0.1748,1049.2341,62.91,467.3851,0.0049,7.0912,4.4601e-15,5.3736e-10,1.91,8.073,11.891,314.29,0.637,1.0,0.6599,96.951,True,0.2085,208.48,False,DIBL=208mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.3278,0.0002,9.0,3.0,5.0
Poly-Si (n+),SiON,Si,5.86,0.71,1.6349593214395574e+17,31.5,1.462,383.7,0.0203,0.3405,1035.3093,89.27,718.14,0.0065,5.2808,4.5691e-15,1.4505e-09,2.225,5.913,16.255,399.96,0.3439,1.69,0.2909,38.195,True,0.219,219.01,False,DIBL=219mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.536,0.0011,9.0,3.0,5.0
Poly-Si (n+),SiON,Si,7.43,0.34,1215914573873525.5,59.3,1.013,322.4,-0.6018,-0.2226,864.6437,65.44,535.4544,0.0056,6.1354,3.7052e-16,6.2482e-11,1.304,6.993,6.856,329.26,0.5349,1.0,0.391,122.664,True,0.3744,374.37,False,DIBL=374mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.3141,0.0001,9.0,3.0,5.0
Poly-Si (n+),SiON,Si,1.4,0.96,7.605230513312431e+17,39.1,1.215,374.4,0.307,0.3304,1219.1526,84.68,1342.7409,0.0168,2.052,1.3038e-11,3.3345e-06,5.148,2.124,14.278,388.68,0.3439,4225.0,0.6557,16.482,True,0.0193,19.26,True,,True,Low,False,0.5726,0.0023,9.0,3.0,5.0
Poly-Si (n+),SiON,Si,4.39,0.12,3.756074122563757e+16,86.9,0.903,353.1,-0.0366,-0.0059,444.3859,74.33,472.9583,0.0097,3.5442,6.7734e-15,7.7945e-10,2.002,4.059,2.595,355.69,0.3757,1.0,1.7204,43.226,True,0.034,34.01,True,,True,Low,False,0.4485,0.0006,9.0,3.0,5.0
Poly-Si (n+),SiON,Strained Si,7.03,0.39,1.049280291413616e+17,99.8,1.686,389.3,0.2477,0.288,654.9393,89.31,455.3566,0.0059,5.8734,1.9292e-14,1.9331e-09,2.272,6.678,7.043,396.34,0.3439,593.7,1.5104,44.649,True,0.0239,23.89,True,,True,Low,False,0.5193,0.0009,9.0,3.0,5.0
Poly-Si (n+),SiON,Strained Si,1.18,0.52,2.4428543278259756e+16,80.3,1.305,335.7,-0.1272,-0.1117,3501.4819,68.02,2444.8844,0.024,1.4404,3.0775e-08,0.0038325,7.676,1.53,32.492,368.19,0.3439,1.0,0.7175,29.925,True,0.0118,11.82,True,,True,Low,False,0.4056,0.0005,9.0,3.0,5.0
Poly-Si (n+),SiON,Strained Si,3.52,0.73,3839869962933045.0,55.3,0.808,318.3,-0.3776,-0.1897,1402.4484,64.57,1182.9141,0.0099,3.4756,2.3009e-15,4.1608e-10,1.901,3.825,9.71,328.01,0.5431,1.0,0.3165,70.315,True,0.2326,232.58,False,DIBL=233mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.3338,0.0002,9.0,3.0,5.0
Poly-Si (n+),SiON,Strained Si,6.4,0.14,5.40742530589685e+17,37.7,0.94,348.6,0.5104,0.5986,233.8226,90.67,544.3088,0.0067,5.132,3.9156e-16,1.0386e-10,1.437,5.886,2.281,350.88,0.4029,425800.0,1.0198,27.633,True,0.0938,93.84,True,,True,Low,False,0.5143,0.0021,9.0,3.0,5.0
Poly-Si (n+),SiON,Strained Si,9.2,0.84,4944817396434276.0,35.1,1.574,370.0,-0.8201,-0.0767,1652.3601,77.32,690.1717,0.0043,8.016,5.2845e-16,1.5056e-10,1.568,9.036,27.972,397.97,0.3439,1.0,0.144,104.624,True,0.4723,472.31,False,DIBL=472mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.3961,0.0002,9.0,3.0,5.0
Poly-Si (n+),SiON,Ge,5.74,0.76,7.219178190097418e+17,57.5,1.791,356.5,0.6062,0.6623,732.1396,106.18,617.9504,0.0072,4.8065,2.826e-14,4.9149e-09,2.755,5.85,26.146,382.65,0.3349,512300.0,1.0105,27.875,True,0.0313,31.32,True,,True,Low,False,0.3169,0.0036,9.0,3.0,5.0
Poly-Si (n+),SiON,Ge,9.34,0.54,6020534336936016.0,82.4,0.775,330.4,-0.2357,-0.0727,350.8851,72.24,347.1857,0.0046,7.5192,4.6866e-16,5.6876e-11,0.784,8.892,4.529,334.93,0.4897,1.0,0.8358,96.848,True,0.2102,210.22,False,DIBL=210mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.1574,0.0005,9.0,3.0,5.0
Poly-Si (n+),SiON,Ge,1.41,0.39,5.018718033847691e+16,97.0,1.423,304.2,-0.0492,-0.0467,3339.4707,63.03,2268.2986,0.0272,1.2688,2.1342e-10,2.2002e-05,7.906,1.62,72.952,377.15,0.3349,1.0,1.1249,24.875,True,0.0017,1.75,True,,True,Low,False,0.2005,0.0012,9.0,3.0,5.0
Poly-Si (n+),SiON,Ge,7.49,0.18,1084749439420692.6,37.4,0.961,376.9,-0.6273,-0.1482,914.4045,77.67,575.6964,0.0058,5.9202,8.0454e-16,2.1512e-10,1.253,6.903,21.725,398.63,0.3349,1.0,0.2293,124.231,True,0.4986,498.56,False,DIBL=499mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.1238,0.0002,9.0,3.0,5.0
Poly-Si (n+),SiON,Ge,3.65,0.94,7.718832462394429e+16,35.1,1.319,399.1,-0.1316,0.1233,1491.8838,88.59,1028.445,0.0106,3.2543,2.4898e-14,7.0936e-09,2.874,4.131,50.219,449.32,0.3349,1.0,0.3293,38.814,True,0.1933,193.28,False,DIBL=193mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.2778,0.0013,9.0,3.0,5.0
Poly-Si (n+),SiON,SiGe,5.95,0.61,3319304181989786.0,77.6,1.733,349.4,-0.4992,-0.1429,1391.8257,71.99,623.5285,0.0066,5.251,5.0277e-14,6.479e-09,2.642,5.904,30.532,379.93,0.3439,1.0,0.6354,89.713,True,0.2056,205.59,False,DIBL=206mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.2442,0.0003,9.0,3.0,5.0
Poly-Si (n+),SiON,SiGe,6.98,0.87,3.464458230565444e+17,87.1,1.027,328.7,0.4774,0.492,131.36,90.32,239.0242,0.0055,6.3144,5.0777e-16,5.8298e-11,1.308,7.065,1.612,330.31,0.5281,193100.0,3.7239,33.949,True,0.0142,14.22,True,,True,Low,False,0.3614,0.0021,9.0,3.0,5.0
Poly-Si (n+),SiON,SiGe,1.15,0.02,1.0539805316920514e+17,67.5,1.301,305.2,-0.0774,-0.0756,4832.6364,62.61,3505.9081,0.0377,0.917,0.0025833,382.72,11.12,1.053,85.333,390.53,0.3072,1.0,0.6843,16.686,True,0.0014,1.39,False,E_ox=11.1 > EBD=9.0 MV/cm (breakdown),True,Low,False,0.3043,0.0013,9.0,3.0,5.0
Poly-Si (n+),SiON,SiGe,9.21,0.6,3.4818149762614892e+16,26.9,0.766,390.5,-0.1846,0.1401,435.3101,89.31,457.9465,0.0044,7.7838,2.5722e-17,9.5623e-12,0.781,8.829,7.169,397.67,0.3439,1.0,0.21,66.505,True,0.4238,423.8,False,DIBL=424mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.352,0.0007,9.0,3.0,5.0
Poly-Si (n+),SiON,SiGe,3.2,0.32,1.4171711429616228e+16,48.8,1.375,365.8,-0.2991,-0.0751,2099.6745,75.37,1254.1879,0.0123,2.816,1.5818e-12,3.2415e-07,3.906,3.168,46.084,411.88,0.3439,1.0,0.3919,48.174,True,0.1629,162.95,False,DIBL=163mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.3014,0.0005,9.0,3.0,5.0
Poly-Si (n+),SiON,GaAs,4.52,0.0,2.3101523143163923e+17,72.4,1.604,379.0,0.4334,0.4803,1943.646,83.88,1660.3334,0.0098,3.5256,1.1107e-12,1.5341e-07,3.549,4.068,71.054,450.05,0.3381,146600.0,0.5852,34.38,True,0.0293,29.28,True,,True,Low,False,0.8322,0.0011,9.0,3.0,5.0
Poly-Si (n+),SiON,GaAs,5.55,0.0,3.1371801149853452e+16,91.0,0.96,355.0,0.0711,0.1434,940.4449,74.41,1058.0146,0.008,4.329,7.4337e-15,8.1689e-10,1.73,4.995,18.354,373.35,0.3381,9.032,0.741,60.492,True,0.0753,75.31,True,,True,Low,False,0.7184,0.0004,9.0,3.0,5.0
Poly-Si (n+),SiON,GaAs,9.36,0.0,6748454745618912.0,50.6,1.561,338.3,-0.5959,0.0185,2784.5357,70.27,1291.0009,0.0047,7.3008,3.458e-15,6.8339e-10,1.668,8.424,118.5,456.8,0.3381,1.0,0.1342,112.058,True,0.3936,393.59,False,DIBL=394mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.6398,0.0002,9.0,3.0,5.0
Poly-Si (n+),SiON,GaAs,1.93,0.0,2894049171857472.0,23.4,1.197,386.4,-0.5537,-0.0127,12309.5698,77.16,7031.3427,0.0229,1.5054,7.444e-10,0.00031812,6.202,1.737,590.699,977.1,0.3381,1.0,0.0522,64.368,True,0.452,451.95,False,DIBL=452mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.7026,0.0001,9.0,3.0,5.0
Poly-Si (n+),SiON,GaAs,7.1,0.0,4.920211910139306e+17,55.7,0.8,309.9,0.7192,0.7686,16.8409,79.19,208.3491,0.0062,5.538,8.0224e-16,1.4403e-10,1.127,6.39,0.35,310.25,0.6604,1205000000.0,16.498,34.167,True,0.0618,61.8,True,,True,Low,False,0.7007,0.0018,9.0,3.0,5.0
Poly-Si (n+),SiON,InGaAs,1.79,0.0,1.2531723728363928e+17,88.9,1.227,313.4,-0.4345,-0.4332,13259.4187,65.72,7980.5192,0.0247,1.3962,1.8507e-08,0.0020818,6.855,1.611,439.79,753.19,0.3381,1.0,0.2035,20.948,True,0.001,1.02,True,,True,Low,False,0.3171,0.0014,9.0,3.0,5.0
Poly-Si (n+),SiON,InGaAs,5.47,0.0,1860381221467232.2,75.5,1.062,360.5,-0.82,-0.5691,5038.351,73.31,2677.1697,0.0081,4.2666,1.1345e-14,1.5027e-09,1.941,4.923,156.952,517.45,0.3381,1.0,0.1288,97.228,True,0.2362,236.24,False,DIBL=236mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.234,0.0002,9.0,3.0,5.0
Poly-Si (n+),SiON,InGaAs,8.59,0.0,6.567560865176996e+17,50.8,0.776,338.7,0.384,0.4351,392.6833,104.76,1001.6414,0.0052,6.7002,3.8467e-16,7.5722e-11,0.903,7.731,10.897,349.6,0.4044,4625.0,0.5174,31.962,True,0.0659,65.89,True,,True,Low,False,0.3911,0.0029,9.0,3.0,5.0
Poly-Si (n+),SiON,InGaAs,7.84,0.0,2.3789802437730788e+16,26.3,1.598,343.0,-1.0778,-0.3981,7597.8164,75.65,2839.4591,0.0056,6.1152,5.2214e-15,1.9853e-09,2.038,7.056,603.413,946.41,0.3381,1.0,0.0312,65.39,True,0.4253,425.32,False,DIBL=425mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.298,0.0006,9.0,3.0,5.0
Poly-Si (n+),SiON,InGaAs,4.13,0.0,7043071925261884.0,58.9,1.428,395.0,-0.757,-0.4846,8555.7767,80.89,3915.6191,0.0107,3.2214,6.9526e-13,1.1804e-07,3.458,3.717,405.749,800.75,0.3381,1.0,0.1054,64.541,True,0.1908,190.78,False,DIBL=191mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.3017,0.0003,9.0,3.0,5.0
Poly-Si (n+),SiON,GaN,2.38,0.97,6.18572684225961e+17,66.0,1.403,366.1,-0.05,-0.0462,4033.1452,78.48,2775.7995,0.0155,2.2347,4.9072e-11,7.4352e-06,4.188,2.724,27.014,393.11,0.3401,1.0,0.3548,18.236,True,0.0027,2.72,True,,True,Low,False,1.2929,0.0012,9.0,3.0,5.0
Poly-Si (n+),SiON,GaN,8.33,0.64,2.2291600057650076e+16,82.6,1.728,343.1,-0.6414,-0.4245,2570.3057,71.47,1084.775,0.0051,6.747,1.4591e-14,1.7665e-09,1.926,7.881,18.954,362.05,0.3401,1.0,0.2842,70.059,True,0.1255,125.54,False,DIBL=126mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,1.1134,0.0003,9.0,3.0,5.0
Poly-Si (n+),SiON,GaN,4.59,0.05,2.0369708647747632e+17,24.8,1.153,321.7,-0.5404,-0.2954,5580.1091,68.96,3295.2487,0.0096,3.5997,1.8511e-14,7.4639e-09,2.485,4.161,50.109,371.81,0.3401,1.0,0.0492,29.379,True,0.2124,212.44,False,DIBL=212mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,1.1053,0.0008,9.0,3.0,5.0
Poly-Si (n+),SiON,GaN,7.58,0.41,1791685615038497.5,90.0,0.843,319.1,-0.9472,-0.7386,1909.5354,64.2,1066.6464,0.0057,6.0723,1.1424e-15,1.2693e-10,1.055,7.068,6.581,325.68,0.5546,1.0,0.2259,120.477,True,0.2474,247.44,False,DIBL=247mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.9661,0.0001,9.0,3.0,5.0
Poly-Si (n+),SiON,GaN,6.22,0.25,5871435540312470.0,44.2,0.941,398.9,-0.7559,-0.4195,2730.5388,80.57,1609.1477,0.007,4.9491,1.7752e-15,4.0163e-10,1.454,5.748,14.99,413.89,0.3401,1.0,0.1063,86.191,True,0.3575,357.48,False,DIBL=357mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,1.2486,0.0001,9.0,3.0,5.0
Poly-Si (n+),SiON,SiC (4H),2.67,0.0,1.830211558313846e+17,59.7,1.532,329.6,0.0236,0.0499,2467.6052,68.37,1635.9044,0.0166,2.0826,4.9918e-10,8.3615e-05,5.738,2.403,11.796,341.4,0.3649,2.214,0.6145,24.41,True,0.0172,17.17,True,,True,Low,False,1.1294,0.0007,9.0,3.0,5.0
Poly-Si (n+),SiON,SiC (4H),8.79,0.0,2.633673437023372e+16,98.1,1.593,348.0,-0.0505,0.0993,514.4009,72.95,312.9821,0.005,6.8562,1.0163e-14,1.036e-09,1.812,7.911,1.995,349.99,0.4021,1.0,1.53,71.988,True,0.0941,94.07,True,,True,Low,False,1.1343,0.0003,9.0,3.0,5.0
Poly-Si (n+),SiON,SiC (4H),7.33,0.0,4513964568031016.0,43.7,1.307,380.7,-0.553,-0.0152,1386.7246,77.0,745.5319,0.006,5.7174,4.1623e-15,9.5248e-10,1.783,6.597,6.61,387.31,0.3381,1.0,0.2488,103.248,True,0.4115,411.48,False,DIBL=411mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,1.183,0.0001,9.0,3.0,5.0
Poly-Si (n+),SiON,SiC (4H),3.89,0.0,4.846459643688665e+17,76.0,0.784,304.6,0.251,0.2543,227.4856,67.09,426.799,0.0114,3.0342,1.4128e-14,1.859e-09,2.015,3.501,0.493,305.09,0.6988,5507.0,2.9808,22.783,True,0.0042,4.24,True,,True,Low,False,1.0693,0.0012,9.0,3.0,5.0
Poly-Si (n+),SiON,SiC (4H),5.52,0.0,2275406892843730.0,29.3,1.009,374.1,-0.62,-0.0985,2079.4295,75.02,1276.4768,0.008,4.3056,3.175e-15,1.0836e-09,1.828,4.968,9.345,383.45,0.3381,1.0,0.114,105.364,True,0.5169,516.87,False,DIBL=517mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,1.1404,0.0001,9.0,3.0,5.0
Poly-Si (n+),SiON,InP,6.5,0.0,9.859292046040629e+16,46.1,1.244,325.1,-0.3469,-0.1451,3539.9123,72.8,2225.0617,0.0068,5.07,6.3975e-15,1.3877e-09,1.914,5.85,85.084,410.18,0.3381,1.0,0.1103,45.381,True,0.1622,162.21,False,DIBL=162mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.573,0.0009,9.0,3.0,5.0
Poly-Si (n+),SiON,InP,5.18,0.0,3595247499206384.5,65.3,1.094,346.1,-0.7375,-0.4571,4475.7656,70.12,2443.8001,0.0085,4.0404,1.6028e-14,2.4545e-09,2.112,4.662,79.49,425.59,0.3381,1.0,0.1364,90.099,True,0.2563,256.25,False,DIBL=256mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.5112,0.0002,9.0,3.0,5.0
Poly-Si (n+),SiON,InP,9.15,0.0,2.5919208955929348e+16,87.4,1.57,384.7,-0.3698,-0.1581,2185.2542,83.08,1126.5309,0.0048,7.137,6.8599e-15,7.8489e-10,1.716,8.235,48.143,432.84,0.3381,1.0,0.3038,77.112,True,0.1349,134.86,False,DIBL=135mV/V > 100mV/V (short-channel electrostatic failure),True,Low,False,0.6338,0.0004,9.0,3.0,5.0
Poly-Si (n+),SiON,InP,2.36,0.0,7012173652606514.0,80.2,1.618,317.1,-0.6032,-0.4947,12306.6585,63.79,5540.4253,0.0188,1.8408,1.6753e-08,0.0020889,6.856,2.124,291.687,608.79,0.3381,1.0,0.1978,50.831,True,0.0671,67.11,True,,True,Low,False,0.4867,0.0003,9.0,3.0,5.0
Poly-Si (n+),SiON,InP,3.06,0.0,7.203599803782761e+17,28.8,0.728,372.7,0.0709,0.132,2509.8627,84.74,3819.644,0.0145,2.3868,1.5249e-14,5.2949e-09,2.379,2.754,44.665,417.37,0.3381,6.867,0.1209,20.057,True,0.0839,83.85,True,,True,Low,False,0.7208,0.0021,9.0,3.0,5.0
Poly-Si (n+),HfO₂,Si,4.09,0.8,1989502561341109.0,53.9,1.721,386.1,-0.4847,-0.1608,4706.9522,77.15,2133.9744,0.0216,1.5976,6.7963e-12,1.2609e-06,3.519,3.912,66.506,452.61,0.332,1.0,0.426,58.515,True,0.1882,188.24,False,DIBL=188mV/V > 100mV/V (short-channel electrostatic failure),True,Med,True,0.3926,0.0001,8.0,1.5,20.0
Poly-Si (n+),HfO₂,Si,9.67,0.8,3.9964191069806944e+17,30.4,1.372,353.2,0.1225,0.2431,1798.4293,79.84,1439.2651,0.0129,2.6857,3.0134e-13,9.9125e-08,1.31,8.376,26.974,380.17,0.332,34.18,0.2982,21.626,True,0.0879,87.93,True,,True,Med,True,0.5206,0.0018,8.0,1.5,20.0
Poly-Si (n+),HfO₂,Si,7.38,0.15,2.603858186469162e+16,37.4,1.199,311.2,-0.281,-0.1409,3802.8869,63.28,2569.4871,0.0217,1.5891,1.1071e-12,2.9601e-07,1.592,6.024,44.94,356.14,0.3612,1.0,0.2562,30.542,True,0.1169,116.87,False,DIBL=117mV/V > 100mV/V (short-channel electrostatic failure),True,Med,True,0.3854,0.0005,8.0,1.5,20.0
Poly-Si (n+),HfO₂,Si,1.1,0.28,1.476553444575298e+17,88.5,0.711,375.2,-0.008,-0.008,1817.2274,75.63,2527.3001,0.0698,0.4945,5.6323e-11,6.3642e-06,5.152,1.104,8.278,383.48,0.308,1.0,2.4179,11.904,False,0.0,0.01,True,,True,Med,True,0.5208,0.0011,8.0,1.5,20.0
Poly-Si (n+),HfO₂,Si,5.54,0.4,7556939804381815.0,68.6,1.018,331.7,-0.2243,-0.1696,2151.036,66.66,1731.5569,0.0233,1.4803,1.5043e-12,2.1929e-07,1.714,4.752,15.936,347.64,0.4097,1.0,0.7573,39.899,True,0.0537,53.73,True,,True,Med,True,0.3754,0.0003,8.0,1.5,20.0
Poly-Si (n+),HfO₂,Strained Si,9.56,0.89,2.5028383549483658e+17,73.3,0.888,321.0,0.1086,0.1141,794.0034,71.42,1018.6721,0.0125,2.7542,3.8329e-14,5.2291e-09,0.85,8.36,5.247,326.25,0.5428,33.11,1.0278,23.767,True,0.0063,6.3,True,,True,Med,True,0.4522,0.0015,8.0,1.5,20.0
Poly-Si (n+),HfO₂,Strained Si,1.7,0.7,5.998425127478889e+16,43.4,1.694,317.5,-0.1531,-0.1062,9386.1243,64.49,5081.558,0.0335,1.0315,6.9169e-11,1.5938e-05,7.058,1.92,153.788,471.29,0.332,1.0,0.2622,20.262,True,0.0277,27.66,True,,True,Med,True,0.4082,0.0008,8.0,1.5,20.0
Poly-Si (n+),HfO₂,Strained Si,8.09,0.1,7064039886126599.0,54.7,1.137,358.9,-0.2656,-0.1379,3390.369,72.18,2417.2305,0.0206,1.6775,1.1472e-12,2.0973e-07,1.388,6.552,33.211,392.11,0.332,1.0,0.3776,43.755,True,0.1123,112.27,False,DIBL=112mV/V > 100mV/V (short-channel electrostatic failure),True,Med,True,0.3952,0.0003,8.0,1.5,20.0
Poly-Si (n+),HfO₂,Strained Si,3.18,0.28,8.854038459611677e+17,90.6,1.163,369.2,0.1577,0.1577,2729.6204,78.17,2715.3229,0.0384,0.9001,2.997e-11,3.3079e-06,3.361,2.768,21.251,390.45,0.332,104.2,1.4809,10.452,False,0.0,0.0,True,,True,Med,True,0.5603,0.0026,8.0,1.5,20.0
Poly-Si (n+),HfO₂,Strained Si,5.55,0.43,1420600729633105.5,28.9,1.511,382.6,-0.7511,-0.1771,8506.3072,76.36,3760.3516,0.0228,1.5122,2.5662e-12,8.8795e-07,2.527,4.784,152.343,534.94,0.332,1.0,0.1172,60.957,True,0.3799,379.89,False,DIBL=380mV/V > 100mV/V (short-channel electrostatic failure),True,Med,True,0.3684,0.0001,8.0,1.5,20.0
Poly-Si (n+),HfO₂,Ge,5.86,0.4,8.293246041956197e+16,78.7,1.587,316.9,-0.0185,-0.0127,3741.2706,66.39,2330.3502,0.0262,1.316,1.768e-11,2.2465e-06,2.535,5.008,101.193,418.09,0.3281,1.0,0.8759,22.936,True,0.0037,3.65,True,,True,Med,True,0.2226,0.0015,8.0,1.5,20.0
Poly-Si (n+),HfO₂,Ge,1.76,0.03,5.163702171555004e+16,96.0,0.881,349.6,-0.0392,-0.0392,5881.072,70.2,6390.8128,0.0969,0.3562,6.3865e-09,0.00066526,4.922,1.432,79.954,429.55,0.3281,1.0,1.3941,13.562,False,0.0,0.01,True,,True,Med,True,0.2313,0.0011,8.0,1.5,20.0
Poly-Si (n+),HfO₂,Ge,3.24,0.73,1686231804718276.2,40.4,1.261,388.6,-0.3915,-0.1368,5839.3437,77.68,3533.536,0.0364,0.9481,1.5843e-11,3.9216e-06,3.176,3.176,175.159,563.76,0.3281,1.0,0.3177,46.111,True,0.202,202.02,False,DIBL=202mV/V > 100mV/V (short-channel electrostatic failure),True,Med,True,0.1424,0.0003,8.0,1.5,20.0
Poly-Si (n+),HfO₂,Ge,8.89,0.48,4.627962720626144e+17,67.5,1.025,332.5,0.1866,0.1899,1138.5316,77.31,1357.9123,0.0178,1.9415,1.8965e-13,2.8097e-08,1.094,7.496,21.476,353.98,0.3695,259.0,1.0808,19.244,True,0.0032,3.24,True,,True,Med,True,0.2828,0.003,8.0,1.5,20.0
Poly-Si (n+),HfO₂,Ge,7.36,0.82,9094267727131732.0,30.2,1.365,362.3,-0.4558,-0.0805,3675.8552,73.88,2018.8058,0.0193,1.7905,9.2592e-13,3.066e-07,1.669,6.544,138.048,500.35,0.3281,1.0,0.2163,44.416,True,0.2749,274.95,False,DIBL=275mV/V > 100mV/V (short-channel electrostatic failure),True,Med,True,0.1854,0.0005,8.0,1.5,20.0
Poly-Si (n+),HfO₂,SiGe,6.4,0.2,3.9761475717784755e+17,34.6,1.361,314.0,0.0264,0.0596,3750.938,68.32,2810.6193,0.0238,1.448,2.3546e-12,6.8052e-07,2.062,5.28,96.775,410.78,0.332,2.438,0.2994,15.57,True,0.0244,24.38,True,,True,Med,True,0.349,0.0023,8.0,1.5,20.0
Poly-Si (n+),HfO₂,SiGe,4.21,0.08,8387734106344654.0,40.7,1.097,396.2,-0.2157,-0.1022,4847.5627,79.37,3692.8974,0.0383,0.901,9.6365e-12,2.3677e-06,2.557,3.432,92.948,489.15,0.332,1.0,0.353,31.249,True,0.1034,103.41,False,DIBL=103mV/V > 100mV/V (short-channel electrostatic failure),True,Med,True,0.3086,0.0004,8.0,1.5,20.0
Poly-Si (n+),HfO₂,SiGe,9.81,0.43,1763433144347770.0,84.2,1.588,374.6,-0.3643,-0.1723,2358.2693,75.28,1207.9631,0.0147,2.343,1.766e-12,2.0973e-07,1.551,8.192,45.509,420.11,0.332,1.0,0.8356,69.989,True,0.1209,120.89,False,DIBL=121mV/V > 100mV/V (short-channel electrostatic failure),True,Med,True,0.2414,0.0002,8.0,1.5,20.0
Poly-Si (n+),HfO₂,SiGe,2.45,0.68,2.116896061164699e+16,65.2,0.891,354.0,-0.1142,-0.0958,2180.3101,71.6,2169.1364,0.0298,1.1578,2.0652e-12,3.1675e-07,2.847,2.504,26.827,380.83,0.332,1.0,0.7947,27.999,True,0.0206,20.63,True,,True,Med,True,0.304,0.0006,8.0,1.5,20.0
Poly-Si (n+),HfO₂,SiGe,5.76,0.95,1.7647832432311414e+17,78.2,1.327,333.8,0.0454,0.0503,1660.5283,72.34,1295.708,0.0167,2.0732,1.3847e-12,1.7707e-07,1.978,5.368,27.786,361.59,0.332,4.247,1.0409,22.803,True,0.0037,3.66,True,,True,Med,True,0.3476,0.0015,8.0,1.5,20.0
Poly-Si (n+),HfO₂,GaAs,7.03,0.0,8.51823861359177e+16,37.6,1.749,369.5,-0.0271,0.1308,12269.459,75.4,6908.2042,0.0252,1.3709,1.1564e-11,3.0755e-06,2.488,5.624,678.67,1048.17,0.325,1.0,0.135,27.066,True,0.0902,90.24,True,,True,Med,True,0.7796,0.0007,8.0,1.5,20.0
Poly-Si (n+),HfO₂,GaAs,9.49,0.0,8786507982482031.0,86.3,0.728,382.8,-0.0178,0.0309,1571.9826,76.94,2107.7212,0.0187,1.8506,5.0482e-13,5.8496e-08,0.767,7.592,23.89,406.69,0.325,1.0,0.7458,54.635,True,0.0669,66.91,True,,True,Med,True,0.7327,0.0002,8.0,1.5,20.0
Poly-Si (n+),HfO₂,GaAs,2.24,0.0,4.4116730944976666e+17,65.7,1.109,328.3,0.069,0.069,15758.5418,66.53,15151.7783,0.0791,0.4368,5.8676e-09,0.00089309,4.951,1.792,418.121,746.42,0.325,10.88,0.3655,9.994,False,0.0,0.03,True,,True,Med,True,0.7392,0.0017,8.0,1.5,20.0
Poly-Si (n+),HfO₂,GaAs,5.6,0.0,3719108232900663.0,78.7,1.532,344.6,-0.1923,-0.0879,11412.1352,68.76,6618.5911,0.0316,1.092,4.2824e-11,5.4414e-06,2.736,4.48,382.187,726.79,0.325,1.0,0.3341,50.185,True,0.0681,68.12,True,,True,Med,True,0.634,0.0002,8.0,1.5,20.0
Poly-Si (n+),HfO₂,GaAs,3.29,0.0,3.6110509046729176e+16,32.3,1.165,319.0,-0.1513,-0.0592,20222.9987,63.91,15363.533,0.0538,0.6416,1.1226e-10,3.4756e-05,3.541,2.632,803.91,1122.91,0.325,1.0,0.1002,21.922,True,0.0791,79.06,True,,True,Med,True,0.6494,0.0005,8.0,1.5,20.0
